0.7233845262	2.1176757659	0.0000000000
3.2057873604	0.8572298785	0.0000000000
5.7823120518	-0.0832004593	0.0000000000
7.2243475555	2.1508266188	0.0000000000
8.2057008677	-0.4857251027	0.0000000000
8.7967610692	-3.2392193074	0.0000000000
-0.8370447235	-3.6952260063	0.0000000000
1.6086739569	-4.3421850321	0.0000000000
0.1564387988	-6.8389798266	0.0000000000
-9.6797894769	-2.2815751358	0.0000000000
-9.1990337333	-4.9619772502	0.0000000000
-9.0125965549	-7.6838692695	0.0000000000
14.1231674344	0.7218208360	0.0000000000
14.3281551421	-2.0743999749	0.0000000000
14.5184736654	-4.8728813382	0.0000000000
-2.8677993855	8.1070198208	0.0000000000
-0.1396284040	8.8295950812	0.0000000000
2.6535790966	9.2405685395	0.0000000000
1.4008393860	-9.1011775320	0.0000000000
4.0546745628	-8.3054589342	0.0000000000
6.7854572622	-7.9605688710	0.0000000000
0.4631866886	-15.1079576125	0.0000000000
3.2614443851	-14.8840694628	0.0000000000
6.0546219094	-14.6997020413	0.0000000000
0.1928186701	-21.0266699029	0.0000000000
2.9994606178	-20.9338823500	0.0000000000
5.8038229127	-20.8464269034	0.0000000000
-1.1544814867	14.5666926851	0.0000000000
1.6369280510	14.7034072834	0.0000000000
4.4318522702	14.8028270092	0.0000000000
-3.4584493701	1.4366993637	0.0000000000
-3.9075536027	4.1585810916	0.0000000000
-1.6371717086	5.8552819867	0.0000000000
-3.6185281355	-4.7828632473	0.0000000000
0.0191119603	-0.0151926020	0.0000000000
