0.6645683340	2.1857538905	0.0000000000
3.1606367419	0.9475259403	0.0000000000
5.6425717030	0.0188977680	0.0000000000
7.1439707715	2.2398078356	0.0000000000
8.1055326192	-0.4072799350	0.0000000000
8.6728516397	-3.1660725536	0.0000000000
-1.3407281364	-3.3967568171	0.0000000000
1.2391056494	-4.1104820872	0.0000000000
-0.3132959837	-6.5016846205	0.0000000000
-10.0981354065	-1.9565811167	0.0000000000
-9.5028293212	-4.6782011500	0.0000000000
-9.1631821075	-7.3715472221	0.0000000000
14.0482242188	0.7796915936	0.0000000000
14.2404857117	-2.0132417992	0.0000000000
14.4205176777	-4.8076695421	0.0000000000
-2.9326515131	8.3006370736	0.0000000000
-0.1762592227	8.9808677270	0.0000000000
2.6399432148	9.3586017124	0.0000000000
1.1251837852	-8.8060407920	0.0000000000
3.8238584396	-8.1168778562	0.0000000000
6.5871089000	-7.8293894715	0.0000000000
0.3237518453	-14.8822560771	0.0000000000
3.1195459644	-14.6905867317	0.0000000000
5.9142172252	-14.5413913496	0.0000000000
0.1091995564	-20.8685946166	0.0000000000
2.9120385185	-20.7851388927	0.0000000000
5.7135181958	-20.7115268981	0.0000000000
-1.1842248869	14.6932932673	0.0000000000
1.6072144044	14.8120106777	0.0000000000
4.4041173277	14.8952686042	0.0000000000
-3.5194370022	1.9396407292	0.0000000000
-3.9918508601	4.4051671602	0.0000000000
-1.6413285519	6.0761973136	0.0000000000
-5.7387163505	-1.7425324990	0.0000000000
0.0065475577	-0.0235473150	0.0000000000
