0.6845929524	2.2412550503	0.0000000000
3.1828231133	1.0130359344	0.0000000000
5.5939977061	0.1048501122	0.0000000000
7.1391599559	2.3128601835	0.0000000000
8.0933455658	-0.3443302259	0.0000000000
8.6521455753	-3.1108668945	0.0000000000
-1.4646950570	-3.1963987518	0.0000000000
1.1521140914	-3.9813621072	0.0000000000
-0.4167110922	-6.3380752401	0.0000000000
-10.0857697795	-1.7004683978	0.0000000000
-9.4367520134	-4.3925156654	0.0000000000
-9.1308211561	-7.0930899076	0.0000000000
14.0411323908	0.8253418520	0.0000000000
14.2274410027	-1.9666720605	0.0000000000
14.4023663162	-4.7602862177	0.0000000000
-2.9203159972	8.4887958783	0.0000000000
-0.1442614847	9.1222083730	0.0000000000
2.6879267233	9.4645884095	0.0000000000
1.0636347165	-8.6658218069	0.0000000000
3.7716401117	-8.0157053804	0.0000000000
6.5397776300	-7.7512550854	0.0000000000
0.2878148551	-14.7641929209	0.0000000000
3.0824712320	-14.5900166169	0.0000000000
5.8771609947	-14.4571940591	0.0000000000
0.0875522933	-20.7775506548	0.0000000000
2.8883851307	-20.7017809611	0.0000000000
5.6883984503	-20.6367115792	0.0000000000
-1.1682730091	14.8068925021	0.0000000000
1.6233551523	14.9095196648	0.0000000000
4.4220687174	14.9779451329	0.0000000000
-3.4022667390	2.4094293409	0.0000000000
-3.9660476775	4.6566330109	0.0000000000
-1.5374056705	6.3011590305	0.0000000000
-5.9771494161	0.4924449388	0.0000000000
-0.0025627465	-0.0243331143	0.0000000000
