2.3849150732	0.8619824250	0.0000000000
2.6677311629	-2.0338985892	0.0000000000
2.6411691111	-4.9149204092	0.0000000000
7.6922845965	0.9864274729	0.0000000000
8.0956051624	-1.8552661196	0.0000000000
8.3544216610	-4.7110737001	0.0000000000
-3.5313452718	0.1091632579	0.0000000000
-3.4469291650	-2.6346051283	0.0000000000
-3.3902318933	-5.4132944797	0.0000000000
-9.5720562055	0.0829748022	0.0000000000
-9.4801795539	-2.7108584124	0.0000000000
-9.4148263708	-5.5024796782	0.0000000000
14.2559592895	0.3993108871	0.0000000000
14.3043053420	-2.3940659967	0.0000000000
14.3813298524	-5.1921748652	0.0000000000
-0.9527235129	9.6283813928	0.0000000000
1.8867452833	9.6196897515	0.0000000000
4.7400329880	9.4555559386	0.0000000000
-0.1554348618	-8.4958804939	0.0000000000
2.6304350335	-8.3866439663	0.0000000000
5.4136072215	-8.3009951170	0.0000000000
-0.1248002770	-14.5574506689	0.0000000000
2.6683652685	-14.5153457711	0.0000000000
5.4607434619	-14.4838583588	0.0000000000
-0.1023343291	-20.6055366662	0.0000000000
2.6936351704	-20.5839568268	0.0000000000
5.4892450049	-20.5675794688	0.0000000000
-0.3839230478	15.2623845598	0.0000000000
2.4311531899	15.2372615857	0.0000000000
5.2431769649	15.1755446555	0.0000000000
0.6731143072	4.1721323622	0.0000000000
0.5328772705	6.6296034455	0.0000000000
3.5544272519	6.8382704128	0.0000000000
-1.0080420153	5.9123472715	0.0000000000
-0.0244185331	-0.0038267007	0.0000000000
