0.6660946386	2.1773960264	0.0000000000
3.1607092915	0.9367371680	0.0000000000
5.6532345486	0.0056535709	0.0000000000
7.1480981085	2.2285613788	0.0000000000
8.1110125220	-0.4172103624	0.0000000000
8.6799962225	-3.1750908564	0.0000000000
-1.3085653143	-3.4318116093	0.0000000000
1.2620624988	-4.1337342233	0.0000000000
-0.2859272111	-6.5320922629	0.0000000000
-10.0721404760	-1.9944608834	0.0000000000
-9.5003669821	-4.7184727077	0.0000000000
-9.1632197509	-7.4164196428	0.0000000000
14.0521990697	0.7724880038	0.0000000000
14.2455044028	-2.0206789410	0.0000000000
14.4264179491	-4.8153615064	0.0000000000
-2.9300250083	8.2749071207	0.0000000000
-0.1768978247	8.9610586852	0.0000000000
2.6366951035	9.3433588196	0.0000000000
1.1419906580	-8.8322072561	0.0000000000
3.8380380376	-8.1349966801	0.0000000000
6.5995938374	-7.8428945010	0.0000000000
0.3332564648	-14.9038377674	0.0000000000
3.1291821339	-14.7088981916	0.0000000000
5.9237228174	-14.5565504003	0.0000000000
0.1150151031	-20.8847212059	0.0000000000
2.9181975921	-20.7999877664	0.0000000000
5.7199175511	-20.7248621279	0.0000000000
-1.1840467596	14.6770155984	0.0000000000
1.6073658220	14.7980041578	0.0000000000
4.4039971403	14.8833181648	0.0000000000
-3.5238641405	1.8727008460	0.0000000000
-3.9887998998	4.3724251350	0.0000000000
-1.6486956616	6.0462021227	0.0000000000
-5.6179818954	-2.0994327148	0.0000000000
0.0080099359	-0.0230872392	0.0000000000
