2.2177175359	0.7190001981	0.0000000000
2.5036152666	-2.1239058807	0.0000000000
2.5066010762	-4.9702691361	0.0000000000
7.4464163880	0.8679640553	0.0000000000
7.9084192878	-1.9211957954	0.0000000000
8.2064390262	-4.7320042009	0.0000000000
-3.8141600961	-0.5469338327	0.0000000000
-3.5977999589	-3.0824879915	0.0000000000
-3.5278757089	-5.7544473385	0.0000000000
-10.1176486095	-0.3678554718	0.0000000000
-9.8491908290	-3.1226782399	0.0000000000
-9.6686566247	-5.8618944029	0.0000000000
14.0698533329	0.3486831641	0.0000000000
14.1476362778	-2.4464462007	0.0000000000
14.2501005542	-5.2421973503	0.0000000000
-1.5494197107	8.9377795979	0.0000000000
1.2965623699	9.1316984517	0.0000000000
4.1570837625	9.1507789738	0.0000000000
-0.2668979731	-8.6672665575	0.0000000000
2.5240765410	-8.5149575004	0.0000000000
5.3150826662	-8.3989809150	0.0000000000
-0.2087123389	-14.6941434026	0.0000000000
2.5907067976	-14.6298346991	0.0000000000
5.3889398782	-14.5781803485	0.0000000000
-0.1694197138	-20.7161842657	0.0000000000
2.6313481150	-20.6818797792	0.0000000000
5.4314242531	-20.6528397705	0.0000000000
-0.6389331519	14.9382806040	0.0000000000
2.1546550848	14.9336395512	0.0000000000
4.9556838523	14.9164485758	0.0000000000
-0.4166623958	3.7743827061	0.0000000000
-0.5111695937	6.0947787517	0.0000000000
2.3675780743	6.4789616675	0.0000000000
-5.5324580805	2.3154125192	0.0000000000
-0.0099620789	-0.0223766220	0.0000000000
