0.6935474071	2.2509987457	0.0000000000
3.1904437293	1.0235239072	0.0000000000
5.5885016944	0.1196437173	0.0000000000
7.1418528146	2.3255297110	0.0000000000
8.0947475600	-0.3337883315	0.0000000000
8.6522163524	-3.1020283560	0.0000000000
-1.4756525549	-3.1662204343	0.0000000000
1.1450052919	-3.9620379258	0.0000000000
-0.4255417274	-6.3141343742	0.0000000000
-10.0610824284	-1.6527278937	0.0000000000
-9.4190751801	-4.3436469627	0.0000000000
-9.1218069061	-7.0494338585	0.0000000000
14.0427689852	0.8330071089	0.0000000000
14.2280700380	-1.9589347300	0.0000000000
14.4021244521	-4.7525321774	0.0000000000
-2.9124892460	8.5261866000	0.0000000000
-0.1334928175	9.1495539225	0.0000000000
2.7012744048	9.4845186811	0.0000000000
1.0591280347	-8.6453146352	0.0000000000
3.7677878516	-8.0003767137	0.0000000000
6.5359683821	-7.7390589111	0.0000000000
0.2851488118	-14.7466913372	0.0000000000
3.0795290054	-14.5750269162	0.0000000000
5.8740802063	-14.4445109831	0.0000000000
0.0861174532	-20.7636988330	0.0000000000
2.8866132903	-20.6891431943	0.0000000000
5.6863638108	-20.6253651315	0.0000000000
-1.1625016416	14.8283056053	0.0000000000
1.6291765062	14.9278622287	0.0000000000
4.4282113151	14.9933826594	0.0000000000
-3.3635316919	2.4964528691	0.0000000000
-3.9518537386	4.7099348939	0.0000000000
-1.5071766013	6.3471022447	0.0000000000
-5.9344191311	0.8668036736	0.0000000000
-0.0040821116	-0.0241311979	0.0000000000
